inst_a inst_b best mapping geometric deepwalk node2vec struc2vec dummy heuristic_dbl_mst heuristic_far_ins heuristic_near_ins heuristic_near_neigh 
uniform_19 uniform_19 9.75259484313497 9.75259484313497 9.75259484313497 16.295832780991134 9.75259484313497 21.319569906746725 20.96330362585535 13.19446732796789 10.649528144826679 11.151821579884356 12.270894357385458 
uniform_19 uniform_19_r1_#0 9.876648125883316 10.250768880958857 10.250768880958857 21.05515960220113 10.250768880958857 20.122059307424298 23.660214304632582 12.679746591614549 11.007294734991518 11.044539000514126 11.574543733028015 
uniform_19 uniform_19_t1_#0 9.880706208012612 10.24489344485376 10.24489344485376 14.160906613528928 10.24489344485376 18.890108438950012 20.38711773789401 13.350411170488732 11.018339887351864 10.91951132326623 11.98516239275902 
uniform_19 uniform_19_r2_#0 9.894249421345808 12.617967376232897 11.905194804722472 17.37896994160404 12.824472908151549 20.40216808661497 20.70403801605218 13.013348587337639 10.820756784497688 10.75972104717238 13.316549635360557 
uniform_19 uniform_19_t2_#0 9.867610065767716 11.944394315732355 11.853067683036922 20.32808574982752 13.603686576695043 21.227611585785098 20.37345419371201 12.947232695949934 10.553653679822744 10.634402637001914 13.17913869894434 
uniform_19 uniform_19_r3_#0 10.384264420677562 12.737988977485141 13.36589521627658 20.791573858129713 13.963017606819271 18.583898130504956 21.035233832048757 13.724641565444346 11.371036946371357 11.981092759820855 13.012839772283488 
uniform_19 uniform_19_t3_#0 10.42936101517231 12.708574861384852 12.68713566345727 16.94437608410193 19.791271709786766 20.392511263196564 22.686346690645426 13.689753155857703 11.324324219405312 11.638410872421737 11.641146800761524 
uniform_19 uniform_19_r4_#0 10.318334564553464 13.001607536826393 13.248446969736076 16.05319194755469 16.37777475465144 21.032431258106165 21.77205595426466 13.000936971420133 11.273760525934911 11.490206215270621 12.226631817455461 
uniform_19 uniform_19_t4_#0 10.342646186115266 13.279795725003204 12.555075261917105 22.344469614405334 21.095736565294516 21.442209165488567 23.646980466884287 13.209980598615811 11.26077635599896 11.437832114645007 12.331003171545627 
uniform_19 uniform_19_r5_#0 10.475419114551869 13.697792198299199 14.350927091409359 22.443940374719386 20.386303633534336 20.68700290984905 21.766991810103082 13.446127454941971 11.286545623977432 11.428374093146575 12.183496098067709 
uniform_19 uniform_19_t5_#0 10.39363891446426 13.62328670936531 14.357876359565287 18.954805689920793 18.642705650652395 20.38771585111223 21.785411710297744 14.735439434900252 11.697426397235677 11.026466030832811 13.255317816871402 
uniform_19 uniform_19_r6_#0 10.324350133036768 15.105089646371576 15.85356505717265 21.013582664439774 20.546687131764926 21.203694487222936 21.4230476471388 14.533741497973606 10.84077905508485 11.80501937486123 12.410972948345226 
uniform_19 uniform_19_t6_#0 10.375269801024082 15.387243751393207 15.322764237346085 21.011844291108623 17.569321355579103 19.760033596730878 21.6552128437499 14.465142299517266 11.30031686810354 10.977220719265567 11.151170411721827 
uniform_19 uniform_19_r7_#0 10.513467407950913 14.930028531563785 15.58725787430939 22.181420980170554 22.298311588287376 19.481115297534142 21.755028985382936 14.109449735708484 11.401950840578152 11.073246177488972 11.06804558795575 
uniform_19 uniform_19_t7_#0 10.53152530896745 14.618762789569354 14.618762789569354 20.431616677591695 21.87567783053514 21.193918451371317 21.325851243802095 13.050602451282566 11.470897131894459 11.050343872871114 12.1807347087865 
uniform_19 uniform_19_r8_#0 9.901069248565454 14.308726748025506 12.937652910474863 21.221727247645667 20.177536125581344 22.02448725726896 19.917758980755334 11.49231167686914 10.6756370890828 10.527560204619009 12.313097724247262 
uniform_19 uniform_19_t8_#0 9.842936946981068 16.107132105134998 16.121765594731386 21.43435449528179 21.877525857550012 20.393718278116122 21.314453843691233 13.521951633333988 10.931881517420889 10.877744540569475 12.864961429414228 
uniform_19 uniform_19_r9_#0 9.807033327538868 13.448578299577658 13.833478023779778 19.526927145893985 20.431909006670477 19.934365282433237 19.674580846986018 13.120437452584918 10.650687627868889 11.142514006206078 13.34705627741004 
uniform_19 uniform_19_t9_#0 9.722265862664319 15.620674787007712 15.019287153778818 22.646954419770967 20.929321834266386 19.501111791680383 19.590685711352066 12.10358013092493 10.335981052736848 10.495443741686806 11.766770158134863 
circuit_0_a280 circuit_0_a280 618.7757820752 618.7757820752 618.3898031012253 823.7273425184804 618.7757820752 961.5617610146339 1343.9706018887182 777.4532253537561 676.3331618449289 700.52216332817 758.6974389089237 
circuit_0_a280 circuit_0_a280_r1_#0 810.2903161680198 856.0690040903498 856.0690040903498 1141.4001605846424 923.8893741083951 1491.430013649562 1576.122842791907 1002.0798242097883 887.5317554531002 882.2336848984593 963.556080695022 
circuit_0_a280 circuit_0_a280_t1_#0 807.8651166821387 851.4557438447858 851.4557438447858 961.3529616563334 921.4594510414362 1323.22036157306 1274.01762390283 1008.6501479415697 896.3508239355517 852.9866635232586 968.6830691504933 
circuit_0_a280 circuit_0_a280_r2_#0 796.1133831216634 1312.874771264936 1406.4928654626958 1042.2963631919438 1116.2489104428926 1751.9644207060974 1636.0957531840475 961.8965128024877 895.2737288912933 833.2764921870659 1020.733709612011 
circuit_0_a280 circuit_0_a280_t2_#0 812.6515714764389 1352.460755373451 1312.4067888495802 1455.105607872298 1473.117343234851 1419.3098216819585 1416.9506801046846 1005.3019698918316 834.1746865091477 832.1903596684932 951.6411646198484 
circuit_0_a280 circuit_0_a280_r3_#0 792.7220503074307 1517.3583163232734 1356.0648831956114 1915.3757543240695 1288.6723642930033 1976.6039903205385 1777.0645200824563 1000.8697561286928 830.6128735507876 864.4533055809898 940.9435238596036 
circuit_0_a280 circuit_0_a280_t3_#0 793.7469343445619 1509.3785172619998 1015.7157132412786 1635.4291015226163 1512.9084120551408 1635.440716603158 1610.035146113404 910.104789268955 828.8132407746868 832.3804129849307 906.5572612678545 
circuit_0_a280 circuit_0_a280_r4_#0 769.3611674808637 1311.4180505697177 1072.409592328887 1415.6734623178568 1909.653913305382 2106.1451715180965 1570.6499455103008 916.5582778231687 825.9390342316448 823.967524822674 951.9597322012914 
circuit_0_a280 circuit_0_a280_t4_#0 768.0882902420233 1575.2302123562758 1069.5283193844857 1891.7520042149993 2004.778820461951 1886.9026432811877 1206.9457030758188 907.551326650843 798.382721323486 804.6063208794859 934.0694306406385 
circuit_0_a280 circuit_0_a280_r5_#0 749.9538977834283 1521.5999999238293 1463.4012056712102 1541.4483140975683 1914.949710339559 1603.3522441107937 1396.8852785577794 873.6912282783521 755.5274371571779 812.5304870783821 889.91836558764 
circuit_0_a280 circuit_0_a280_t5_#0 772.9838733604282 1042.2710903484965 1567.3344777506861 2120.1130467364123 1857.2643275402704 1253.56434172694 1674.0610715965065 933.7393056136359 815.8272542102126 784.7831512392959 921.431864254379 
circuit_0_a280 circuit_0_a280_r6_#0 728.2586690009225 902.240047425781 868.723728604072 2060.9594071169086 2112.939088758436 1609.323690679795 1537.870188257509 838.8796936415148 739.7487988919378 794.3572977941209 847.5789202668079 
circuit_0_a280 circuit_0_a280_t6_#0 736.8807865416254 1483.2852521485793 954.9531639880137 2039.5503600117054 1637.9947619293087 2096.7168606343503 1741.197506685571 793.6848602316915 770.013872828419 739.7252562856953 822.2778708260785 
circuit_0_a280 circuit_0_a280_r7_#0 711.884632366908 937.720253086663 1135.4985181004472 2073.774019062259 1581.3857577535546 1615.1818198293358 1391.7011581148993 837.5807715339802 749.7111469828425 745.1603943068293 806.7076232670527 
circuit_0_a280 circuit_0_a280_t7_#0 717.3052356857197 863.9489515463297 1182.1513501698255 1295.3160421430211 1469.8966873122815 1914.4286768115853 1400.896353679086 756.4535892835016 740.2236658914921 731.9177974452613 816.2171596595289 
circuit_0_a280 circuit_0_a280_r8_#0 696.5523182120924 845.1481968886822 1157.3378356949027 1192.6063548605416 1551.5972565830382 1239.8672380160717 1556.3554748209438 787.7312780276642 747.217462330525 751.4141698209165 799.8250962981905 
circuit_0_a280 circuit_0_a280_t8_#0 710.7212681220979 1213.7619352527297 846.9794078187037 1501.0380771556722 1162.2484584932497 1223.7032135166478 1223.4996822555443 822.6805590821184 758.0831265317056 774.4733568630464 838.9432234712207 
circuit_0_a280 circuit_0_a280_r9_#0 684.251913775264 1052.0407320125962 979.9968522300559 1150.1930758542408 1141.1458898343371 1175.0389923184875 1044.6271275088843 864.7967851063875 735.5720331933912 707.960081810833 782.4005219902963 
circuit_0_a280 circuit_0_a280_t9_#0 684.9343099038764 1003.1257886443193 970.1495198024662 1553.416939714541 1188.0975463826387 1199.8325953677004 1476.2324259986865 844.2640945777802 738.1673475790124 710.1819830879169 778.8474633445794 
gaussian_20 gaussian_20 6.303133221762086 6.303133221762086 6.303133221762086 10.692153038197926 6.303133221762086 10.9074668142017 12.010165387860463 8.492580047945665 6.7622626163899 7.047720586422767 7.790462364378699 
gaussian_20 gaussian_20_r1_#0 6.1523634672791285 6.518088319129885 6.518088319129885 9.270351105870098 6.518088319129885 10.952023540956034 10.680676637496042 8.396659139869294 6.665797151376788 6.9279649103837455 7.165185657544629 
gaussian_20 gaussian_20_t1_#0 6.153268888076591 6.523792492447408 6.523792492447408 11.268769239936908 6.523792492447408 10.3705546738723 10.829388515664437 8.014681044851539 6.668519706174444 6.780023976518192 7.460246860728105 
gaussian_20 gaussian_20_r2_#0 7.156662025174073 8.091177878599774 8.06222755218034 9.945872268648897 9.626386469912417 12.807864213766997 13.229126633829162 8.949107761336954 7.442661282796094 8.323037025062309 8.125102879377256 
gaussian_20 gaussian_20_t2_#0 7.163515096822102 8.179200528288835 8.164502230209296 12.295131559002407 11.161229099176415 12.023278143678587 12.533047499370028 8.902383905867115 7.754579229798976 8.194022046642088 8.133629701387957 
gaussian_20 gaussian_20_r3_#0 7.963217883412097 9.605120285985523 9.705112323264451 13.994373257227927 12.276529523077837 13.734591197675696 13.628908087428796 9.806278878404068 8.734238096474103 9.01357693094139 10.069509864145473 
gaussian_20 gaussian_20_t3_#0 8.004023238036106 10.198799590903132 9.948193065101767 12.367004310266346 11.292052084640526 14.533274007324867 14.032159897120735 10.199910067888457 8.95888788004252 9.378336226008772 9.789536148872768 
gaussian_20 gaussian_20_r4_#0 7.788682185018094 11.350563194824094 10.022916327386115 13.706733737990655 13.615927035482859 13.438176884468264 14.4990624390389 10.314553121112722 8.635490070296886 9.25868758200821 9.44288359221445 
gaussian_20 gaussian_20_t4_#0 7.836850476862729 10.041065621322929 10.422472445536389 15.172433980791137 14.933486162732304 14.825359551727809 14.452583419995724 10.131298223759659 8.632828677763216 8.786125856387248 10.387285356678332 
gaussian_20 gaussian_20_r5_#0 8.497881643093672 11.835694999122412 11.835694999122412 15.69964799271685 13.16806281764566 15.642541174363096 15.218747625979322 10.850492468677118 9.282997255015205 9.550627421184045 9.668645189208442 
gaussian_20 gaussian_20_t5_#0 8.454103587661558 11.692637612069012 11.467543772630219 14.357040097111375 16.108730919400106 14.437372518443206 14.115038308826803 10.74272695491782 9.19394112749896 9.237881079717921 10.702102161647613 
gaussian_20 gaussian_20_r6_#0 9.43559888719842 12.854521709636224 12.854521709636224 17.758681652179803 16.461033358549805 16.879656928789295 19.402680787053544 11.76587762897275 10.708365113267806 11.227274007925631 11.905802750551612 
gaussian_20 gaussian_20_t6_#0 9.509977035774668 12.820118795025449 12.976682748562089 14.726616110766036 18.070245091920263 17.575295265085277 17.829598248751147 12.365895026394048 10.93586462634773 10.218572237276389 12.615862876788471 
gaussian_20 gaussian_20_r7_#0 9.721474325174025 13.224020148024096 12.949715224185836 20.132962752142266 18.55300345737242 17.713809936114995 18.23662331420932 13.029818976554317 10.64009254863622 10.1823762147049 12.019270838123958 
gaussian_20 gaussian_20_t7_#0 9.68566389614588 12.704350616148234 12.971869204336278 18.957309979802673 17.677122483149173 19.712102791239516 18.846221369773165 12.693862801606494 10.360354075361595 10.26030448742645 11.79755622170232 
gaussian_20 gaussian_20_r8_#0 9.526004442239476 13.516084022368137 14.678318742715238 20.861604571339935 18.202473573109305 20.111261936602734 18.517394809888458 12.101175058090798 10.044446095137644 11.236562950434099 10.672518789586222 
gaussian_20 gaussian_20_t8_#0 9.545577352478972 14.549802372981942 14.549802372981942 18.36233561530044 19.137000267963266 19.818922416866325 18.126329774193056 13.381964239134819 10.351473028055922 11.27507118720449 12.1817137184007 
gaussian_20 gaussian_20_r9_#0 9.47029327578021 14.514501195558852 14.514501195558852 19.72919924314817 20.06698432262508 21.71229385245519 21.929169123444467 12.630973587242671 9.863805985910695 10.395903618094078 10.875988297661372 
gaussian_20 gaussian_20_t9_#0 9.429067105836452 14.238195541079566 14.989663466268032 22.505705999917758 20.500198369096402 20.35442333398464 21.545978326404736 13.018364361044311 10.222923449507515 9.59623103084581 11.645551263819462 
gaussian_17 gaussian_17 6.5261263973928125 6.5261263973928125 6.5261263973928125 11.803497864261473 6.5261263973928125 11.90450328460743 12.788081107888122 8.387673947186151 7.006567405046217 7.12107991670478 7.004991636418953 
gaussian_17 gaussian_17_r1_#0 6.461535101581222 6.525097151312677 6.568001292933121 10.489755017909006 7.078068700362992 11.582674813448298 11.92025240432357 7.717178959114528 6.926639448618367 7.018523595182658 7.435379867330585 
gaussian_17 gaussian_17_t1_#0 6.458575602141716 6.5613549481018545 6.5613549481018545 8.045688331820067 7.0018533739964015 11.652216750473734 10.102251004362557 7.955008856095428 6.949017995484256 7.426494431855408 7.4356401786984065 
gaussian_17 gaussian_17_r2_#0 6.9243793033103165 7.397234323048504 8.021373897415005 12.594043426758212 9.698427979980417 12.589752582529618 12.271686473328865 9.019141003730798 7.548027222672087 7.88089583822064 7.726472745350899 
gaussian_17 gaussian_17_t2_#0 6.93645740467108 8.203916898634152 8.735266552067731 12.497509657523736 10.83311506336301 11.949283605571836 13.179734506485055 9.056787516905292 7.540557768873325 8.012599134110209 7.572432049377906 
gaussian_17 gaussian_17_r3_#0 6.858847128348428 8.926792503301579 8.20633016842137 11.685420231111769 10.541383750480886 13.031191529520909 13.058833109462588 9.240382470300744 7.258855597734438 8.439337188961941 8.921138426742356 
gaussian_17 gaussian_17_t3_#0 6.838527561748523 7.977900096861793 8.539535205913568 10.154871233404469 12.223611439858315 13.511675460152386 12.525248891111739 9.129389363164243 7.02543039953501 7.491844232605646 7.422817199063572 
gaussian_17 gaussian_17_r4_#0 8.291431696120625 12.58707772745845 11.471786194023451 14.857878229539255 16.19439518473688 15.649524258664735 15.495720322634043 11.177269974431786 8.795211961895413 9.279375024191822 10.278724206715212 
gaussian_17 gaussian_17_t4_#0 8.37739073005792 11.512670791604005 11.376087073425733 13.928810010035244 13.258654322422915 14.348484533845854 16.74744078920922 10.982517096229682 8.844493240334268 9.404437800197025 10.748092715714863 
gaussian_17 gaussian_17_r5_#0 8.999023532206072 12.174981289567725 13.044606478161672 18.273398574921156 16.640029137630105 17.30099370242043 16.78256430740564 11.79713954349769 9.620709778300371 10.15531502041531 10.555041535594782 
